Trump_2016/Trump_2016-10-05.txt ," ('hillari', 'clinton'), 16","('audienc', 'boo'), 14","('go', 'make'), 10","('novemb', '8th'), 8","('make', 'america'), 8","('applaus', 'go'), 8","('(', 'applaus'), 8","('Mr', 'trump'), 8","('applaus', 'trump'), 7","('unit', 'state'), 7","('african', 'american'), 6","('go', 'end'), 6","('also', 'go'), 6","('one', 'one'), 6","('trade', 'deal'), 5","('presid', 'obama'), 5","('bill', 'clinton'), 5","('america', 'first'), 5","('build', 'wall'), 5","('show', 'crowd'), 5)]"
Trump_2016/Trump_2016-10-06.txt ," ('carr', '",,,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-10-10-A.txt ," ('hillari', 'clinton'), 37","('go', 'make'), 14","('applaus', 'go'), 13","('bring', 'back'), 12","('e', 'mail'), 12","('go', 'take'), 9","('open', 'border'), 9","('go', 'bring'), 8","('unit', 'state'), 8","('go', 'fight'), 8","('last', 'night'), 7","('audienc', '",,,,,,,,
Trump_2016/Trump_2016-10-10-B.txt ," ('applaus', 'go'), 21","('hillari', 'clinton'), 16","('audienc', '",,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-10-11.txt ," ('hillari', 'clinton'), 20","('e', 'mail'), 14","('unit', 'state'), 11","('new', 'york'), 10","('applaus', 'go'), 9","('york', 'time'), 7","('make', 'america'), 7","('000', 'peopl'), 6","('inner', 'citi'), 6","('african', 'american'), 6","('littl', 'bit'), 5","('crook', 'hillari'), 5","('novemb', '8th'), 5","('berni', 'sander'), 5","('four', 'year'), 5","('america', 'first'), 5","('year', 'ago'), 5","('enter', 'space'), 5","('go', 'fix'), 5","('donald', 'trump'), 4)]"
Trump_2016/Trump_2016-10-12.txt ," ('audienc', '",,,,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-10-13.txt ," ('hillari', 'clinton'), 10","('new', 'york'), 10","('york', 'time'), 10","('american', 'peopl'), 8","('clinton', 'machin'), 7","('donald', 'trump'), 6","('polit', 'establish'), 6","('special', 'interest'), 6","('e', 'mail'), 5","('inner', 'citi'), 5","('trade', 'deal'), 4","('.<', 'applaus'), 4","('applaus', 'trump'), 4","('year', 'ago'), 4","('take', 'look'), 4","('audienc', '",,,,
Trump_2016/Trump_2016-10-14-A.txt ," ('hillari', 'clinton'), 13","('applaus', 'go'), 9","('north', 'carolina'), 8","('e', 'mail'), 8","('novemb', '8th'), 7","('100', 'percent'), 7","('.<', 'applaus'), 6","('applaus', 'trump'), 6","('trump', 'administr'), 6","('go', 'happen'), 6","('unit', 'state'), 6","('trump', '!'), 6","('!', 'trump'), 6","('audienc', '",,,,,,
Trump_2016/Trump_2016-10-14-B.txt ," ('applaus', 'go'), 13","('go', 'bring'), 12","('audienc', '",,,,,,,,,,,,,,,,,
Trump_2016/Trump_2016-10-17.txt ," ('audienc', '",,,,,,,,,,,,,,,,,,,
